FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITE1,Toscana,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,57.6,,
A,Annuale,ITE1,Toscana,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,29.3,,
A,Annuale,ITE1,Toscana,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,28.3,,
A,Annuale,ITE2,Umbria,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,85.5,,
A,Annuale,ITE2,Umbria,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,82.9,,
A,Annuale,ITE2,Umbria,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,44.9,,
A,Annuale,ITE2,Umbria,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,37.7,,
A,Annuale,ITE2,Umbria,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,74.8,,
A,Annuale,ITE2,Umbria,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,74.5,,
A,Annuale,ITE2,Umbria,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,5.8,,
A,Annuale,ITE2,Umbria,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,6.3,,
A,Annuale,ITE2,Umbria,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,1.6,,
A,Annuale,ITE2,Umbria,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,2.3,,
A,Annuale,ITE2,Umbria,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,1.4,,
A,Annuale,ITE2,Umbria,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,1.6,,
A,Annuale,ITE2,Umbria,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,10.8,,
A,Annuale,ITE2,Umbria,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,8.1,,
A,Annuale,ITE2,Umbria,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,62.7,,
A,Annuale,ITE2,Umbria,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,62.2,,
A,Annuale,ITE2,Umbria,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,23.7,,
A,Annuale,ITE2,Umbria,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,24.6,,
A,Annuale,ITE3,Marche,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,85.3,,
A,Annuale,ITE3,Marche,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,81.8,,
A,Annuale,ITE3,Marche,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,42.1,,
A,Annuale,ITE3,Marche,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,39.5,,
A,Annuale,ITE3,Marche,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,77.5,,
A,Annuale,ITE3,Marche,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,74.9,,
A,Annuale,ITE3,Marche,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,6.0,,
A,Annuale,ITE3,Marche,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,5.4,,
A,Annuale,ITE3,Marche,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,2.1,,
A,Annuale,ITE3,Marche,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.9,,
A,Annuale,ITE3,Marche,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.6,,
A,Annuale,ITE3,Marche,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.9,,
A,Annuale,ITE3,Marche,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,8.4,,
A,Annuale,ITE3,Marche,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,10.5,,
A,Annuale,ITE3,Marche,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,68.1,,
A,Annuale,ITE3,Marche,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,64.7,,
A,Annuale,ITE3,Marche,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,17.7,,
A,Annuale,ITE3,Marche,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,23.5,,
A,Annuale,ITE4,Lazio,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,84.3,,
A,Annuale,ITE4,Lazio,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,83.2,,
A,Annuale,ITE4,Lazio,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,43.8,,
A,Annuale,ITE4,Lazio,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,42.7,,
A,Annuale,ITE4,Lazio,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,63.2,,
A,Annuale,ITE4,Lazio,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,65.7,,
A,Annuale,ITE4,Lazio,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,8.6,,
A,Annuale,ITE4,Lazio,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,8.7,,
A,Annuale,ITE4,Lazio,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,2.6,,
A,Annuale,ITE4,Lazio,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.5,,
A,Annuale,ITE4,Lazio,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,2.2,,
A,Annuale,ITE4,Lazio,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,2.1,,
A,Annuale,ITE4,Lazio,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,15.2,,
A,Annuale,ITE4,Lazio,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,15.3,,
A,Annuale,ITE4,Lazio,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,56.8,,
A,Annuale,ITE4,Lazio,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,53.6,,
A,Annuale,ITE4,Lazio,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,29.7,,
A,Annuale,ITE4,Lazio,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,31.2,,
A,Annuale,ITFG,Mezzogiorno,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,77.4,,
A,Annuale,ITFG,Mezzogiorno,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,76.6,,
A,Annuale,ITFG,Mezzogiorno,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,40.1,,
A,Annuale,ITFG,Mezzogiorno,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,38.5,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,81.7,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,80.9,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,3.5,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,4.1,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,1.1,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.0,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.6,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.7,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,7.4,,
A,Annuale,ITFG,Mezzogiorno,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,7.2,,
A,Annuale,ITFG,Mezzogiorno,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,69.5,,
A,Annuale,ITFG,Mezzogiorno,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,68.2,,
A,Annuale,ITFG,Mezzogiorno,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,15.7,,
A,Annuale,ITFG,Mezzogiorno,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,16.2,,
A,Annuale,ITF,Sud,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,77.6,,
A,Annuale,ITF,Sud,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,76.3,,
A,Annuale,ITF,Sud,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,41.0,,
A,Annuale,ITF,Sud,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,39.4,,
A,Annuale,ITF,Sud,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,81.6,,
A,Annuale,ITF,Sud,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,81.7,,
A,Annuale,ITF,Sud,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,3.8,,
A,Annuale,ITF,Sud,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,4.2,,
A,Annuale,ITF,Sud,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,1.1,,
A,Annuale,ITF,Sud,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.0,,
A,Annuale,ITF,Sud,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.5,,
A,Annuale,ITF,Sud,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.6,,
A,Annuale,ITF,Sud,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,7.4,,
A,Annuale,ITF,Sud,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,7.2,,
A,Annuale,ITF,Sud,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,71.3,,
A,Annuale,ITF,Sud,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,69.4,,
A,Annuale,ITF,Sud,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,14.5,,
A,Annuale,ITF,Sud,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,15.0,,
A,Annuale,ITF1,Abruzzo,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,82.5,,
A,Annuale,ITF1,Abruzzo,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,81.7,,
A,Annuale,ITF1,Abruzzo,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,45.1,,
A,Annuale,ITF1,Abruzzo,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,41.8,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,77.1,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,77.3,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,6.1,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,6.8,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,1.5,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.7,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.7,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,1.0,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,9.1,,
A,Annuale,ITF1,Abruzzo,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,8.4,,
A,Annuale,ITF1,Abruzzo,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,73.4,,
A,Annuale,ITF1,Abruzzo,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,71.6,,
A,Annuale,ITF1,Abruzzo,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,15.0,,
A,Annuale,ITF1,Abruzzo,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,13.8,,
A,Annuale,ITF2,Molise,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,75.0,,
A,Annuale,ITF2,Molise,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,75.2,,
A,Annuale,ITF2,Molise,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,38.0,,
A,Annuale,ITF2,Molise,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,41.7,,
A,Annuale,ITF2,Molise,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,80.0,,
A,Annuale,ITF2,Molise,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,82.0,,
A,Annuale,ITF2,Molise,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,4.5,,
A,Annuale,ITF2,Molise,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,3.2,,
A,Annuale,ITF2,Molise,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,1.4,,
A,Annuale,ITF2,Molise,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,0.8,,
A,Annuale,ITF2,Molise,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.8,,
A,Annuale,ITF2,Molise,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.7,,
A,Annuale,ITF2,Molise,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,7.0,,
A,Annuale,ITF2,Molise,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,8.2,,
A,Annuale,ITF2,Molise,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,66.2,,
A,Annuale,ITF2,Molise,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,71.7,,
A,Annuale,ITF2,Molise,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,20.5,,
A,Annuale,ITF2,Molise,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,14.6,,
A,Annuale,ITF3,Campania,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,75.3,,
A,Annuale,ITF3,Campania,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,76.3,,
A,Annuale,ITF3,Campania,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,38.9,,
A,Annuale,ITF3,Campania,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,39.1,,
A,Annuale,ITF3,Campania,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,79.8,,
A,Annuale,ITF3,Campania,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,80.4,,
A,Annuale,ITF3,Campania,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,3.6,,
A,Annuale,ITF3,Campania,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,3.7,,
A,Annuale,ITF3,Campania,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,1.2,,
A,Annuale,ITF3,Campania,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,0.9,,
A,Annuale,ITF3,Campania,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.8,,
A,Annuale,ITF3,Campania,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.4,,
A,Annuale,ITF3,Campania,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,9.2,,
A,Annuale,ITF3,Campania,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,8.3,,
A,Annuale,ITF3,Campania,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,69.5,,
A,Annuale,ITF3,Campania,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,65.1,,
A,Annuale,ITF3,Campania,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,16.3,,
A,Annuale,ITF3,Campania,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,18.8,,
A,Annuale,ITF4,Puglia,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,79.3,,
A,Annuale,ITF4,Puglia,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,75.4,,
A,Annuale,ITF4,Puglia,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,41.6,,
A,Annuale,ITF4,Puglia,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,40.1,,
